Node,Latitude,Longitude
Junction_3593,337225.410706,4695639.901979
Junction_3594,337402.30309,4695786.817879
Junction_3595,336048.120859,4694459.648663
Junction_3596,336557.101971,4693998.169202
Junction_3597,337970.788499,4696476.418149
Junction_3598,338011.264267,4696443.609787
Junction_3599,338015.443208,4696406.686322
Junction_36,337765.31586,4695525.118287
Junction_360,338761.498191,4696379.999597
Junction_3600,338033.050065,4696368.121285
Junction_3601,338050.985955,4696404.272409
Junction_3602,338095.373408,4696412.382689
Junction_3603,338082.999676,4696316.992895
Junction_3604,338117.540302,4696327.760547
Junction_3605,337449.59424,4696110.326513
Junction_3606,337704.141061,4695569.101014
Junction_3607,338272.642784,4695788.967946
Junction_3608,338611.40452,4696381.454841
Junction_3609,338741.530869,4696322.174409
Junction_361,338948.11095,4696064.708171
Junction_3610,338791.881149,4696321.393846
Junction_3611,338867.147241,4696252.237255
Junction_3612,338820.136369,4696145.754978
Junction_3613,338802.70692,4696115.029267
Junction_3614,338792.91581,4696076.699055
Junction_3615,338883.67999,4696056.361152
Junction_3616,339046.70716,4696135.975854
Junction_3617,339057.512802,4696167.707845
Junction_3618,339082.717894,4696241.725452
Junction_3619,339111.083543,4696283.182974
Junction_362,338839.73731,4696389.363747
Junction_3620,338950.336405,4696394.892018
Junction_3621,338906.930265,4696354.947287
Junction_3622,338888.441563,4696308.712053
Junction_3623,338887.2339,4696310.030596
Junction_3624,338886.571725,4696311.526197
Junction_3625,338871.438263,4696310.030596
Junction_3626,338869.964037,4696311.084229
Junction_3627,338892.791755,4696326.759425
Junction_3628,338882.111587,4696332.957864
Junction_3629,338851.950504,4696325.655583
Junction_363,338411.779629,4696415.694014
Junction_3630,338868.821851,4696336.41843
Junction_3631,338873.488963,4696355.04458
Junction_3632,338864.659294,4696348.540492
Junction_3633,338845.09403,4696374.437528
Junction_3634,338788.34461,4696384.857774
Junction_3635,338738.100655,4696390.882375
Junction_3636,338730.185741,4696408.516964
Junction_3637,337039.637427,4696133.78637
Junction_3638,337050.384656,4696126.991017
Junction_3639,336998.082141,4696122.525691
Junction_364,338410.596945,4696414.994195
Junction_3640,336997.838306,4696057.505441
Junction_3641,336993.567908,4696045.110484
Junction_3642,336981.534123,4696023.134514
Junction_3643,336776.176974,4696082.875735
Junction_3644,336739.424259,4696128.2153
Junction_3645,337231.576973,4695453.565191
Junction_3646,337242.088876,4695429.190863
Junction_3647,337280.262504,4695410.859258
Junction_3648,337318.249214,4695349.062131
Junction_3649,337241.49956,4695030.164013
Junction_365,338409.146998,4696414.205722
Junction_3650,337238.641793,4694950.872208
Junction_3651,337327.698523,4694622.297777
Junction_3652,337293.104585,4695660.663729
Junction_3653,337239.088014,4695677.860355
Junction_3654,337273.130807,4695648.920084
Junction_3655,337349.384601,4695621.047598
Junction_3656,337500.917859,4695713.281612
Junction_3657,337507.734787,4695658.613829
Junction_3658,337476.644549,4695593.519093
Junction_3659,337367.717962,4695531.092178
Junction_366,338498.908955,4696522.043335
Junction_3660,337488.981889,4695448.17328
Junction_3661,337539.255498,4695402.824817
Junction_3662,337565.201858,4695383.777963
Junction_3663,337587.165102,4695363.282124
Junction_3664,337513.152829,4695290.441872
Junction_3665,337512.601183,4695250.476046
Junction_3666,337520.008352,4695241.058724
Junction_3667,337519.027755,4695242.199709
Junction_3668,337536.361742,4695251.471961
Junction_3669,337605.320014,4695295.671585
Junction_367,338739.645663,4696392.814987
Junction_3670,337612.139318,4695333.326707
Junction_3671,337661.371336,4695059.093137
Junction_3672,337751.821766,4695116.334998
Junction_3673,337736.244535,4695226.340147
Junction_3674,337793.978857,4695221.86496
Junction_3675,337695.703435,4695263.621581
Junction_3676,337970.406597,4695390.664823
Junction_3677,337959.598481,4695414.077114
Junction_3678,337855.907404,4695499.427664
Junction_3679,337434.261945,4695548.099133
Junction_368,339036.355381,4696105.062552
Junction_3680,337497.434332,4695749.772972
Junction_369,339034.830947,4696100.118866
Junction_37,337755.08043,4695550.913327
Junction_370,339021.081405,4696089.666382
Junction_372,338765.150778,4696381.03344
Junction_373,337935.393819,4696492.807768
Junction_374,338765.049193,4696380.543868
Junction_375,337877.177382,4696529.451005
Junction_376,338002.442342,4696455.985471
Junction_377,335557.901006,4693567.31688
Junction_378,337967.340408,4696454.752134
Junction_379,337976.15434,4696450.326988
Junction_38,337828.666555,4695577.746883
Junction_380,337992.802546,4696447.230423
Junction_381,337667.139304,4694889.319549
Junction_382,337654.570243,4694888.698472
Junction_383,337663.968443,4695178.211468
Junction_384,337247.947283,4695116.397671
Junction_385,337243.288931,4695115.954152
Junction_386,337318.181335,4695381.940512
Junction_387,337319.479804,4695382.031368
Junction_388,337292.900796,4695289.990844
Junction_389,337293.196943,4695290.069035
Junction_39,337929.897285,4695623.861505
Junction_390,337287.500125,4695279.754814
Junction_391,337288.968244,4695279.337776
Junction_392,337274.392584,4695286.465518
Junction_393,337275.528213,4695287.786314
Junction_394,337280.77981,4695311.678727
Junction_395,337278.957727,4695313.288662
Junction_396,337283.143026,4695321.646544
Junction_397,337281.413702,4695320.914036
Junction_398,337284.020453,4695324.934192
Junction_399,337286.981668,4695331.103162
Junction_4,338506.492281,4696505.774594
Junction_40,337831.880617,4695547.076186
Junction_400,337282.188408,4695324.41208
Junction_401,337277.125583,4695344.692417
Junction_402,337276.091122,4695343.206477
Junction_403,337276.951379,4695343.325567
Junction_404,337280.397062,4695342.451444
Junction_405,337278.615677,4695359.486582
Junction_406,337279.512126,4695359.224875
Junction_407,337283.734618,4695384.29767
Junction_408,337283.148682,4695384.083219
Junction_409,337254.072351,4695421.098542
Junction_41,337826.976527,4695571.997404
Junction_410,337255.197168,4695420.931246
Junction_411,337253.820457,4695422.940598
Junction_412,337253.176853,4695422.901953
Junction_413,337235.69284,4695436.099749
Junction_414,337235.480892,4695435.928349
Junction_415,337220.092532,4695443.376216
Junction_416,337219.830725,4695442.868371
Junction_417,337246.331792,4695429.842826
Junction_418,337245.947292,4695431.248972
Junction_419,337253.431952,4695433.432978
Junction_42,338077.801843,4695670.598957
Junction_420,337254.332756,4695433.596019
Junction_421,337252.777736,4695431.786301
Junction_422,337230.002831,4695438.709804
Junction_423,337240.753663,4695448.364504
Junction_424,337240.948091,4695448.888317
Junction_425,337243.23747,4695447.49814
Junction_426,337243.544179,4695448.092185
Junction_427,337244.275385,4695447.151735
Junction_428,337243.992604,4695446.647494
Junction_429,337248.514797,4695444.034586
Junction_43,338077.453485,4695670.900059
Junction_430,337248.77335,4695444.318318
Junction_431,337253.421289,4695447.334599
Junction_432,337252.001428,4695448.970313
Junction_433,337264.040919,4695445.658036
Junction_434,337264.545409,4695446.021962
Junction_435,337269.652587,4695437.414288
Junction_436,337269.072758,4695437.2113
Junction_437,337270.578821,4695435.025142
Junction_438,337271.277188,4695435.2033
Junction_439,337271.363439,4695432.14467
Junction_44,338073.721917,4695673.960041
Junction_440,337270.979389,4695432.109379
Junction_441,337272.934227,4695426.262286
Junction_442,337274.302178,4695426.835306
Junction_443,337275.733353,4695418.82408
Junction_444,337276.675656,4695419.120477
Junction_445,337276.628251,4695417.138057
Junction_446,337277.700306,4695417.358365
Junction_447,337291.459159,4695417.775703
Junction_448,337291.973661,4695417.805688
Junction_449,337291.196051,4695418.64462
Junction_45,338122.007581,4695713.89438
Junction_450,337291.64773,4695418.805258
Junction_451,337288.963939,4695426.070962
Junction_452,337287.998909,4695425.791635
Junction_453,337287.921068,4695429.271458
Junction_454,337288.291251,4695429.419981
Junction_455,337285.739715,4695435.965893
Junction_456,337286.062493,4695436.089237
Junction_457,337284.467776,4695439.869311
Junction_458,337284.805471,4695440.002367
Junction_459,337283.099775,4695444.511645
Junction_46,338122.953938,4695714.717843
Junction_460,337283.583742,4695444.642898
Junction_461,337281.408696,4695447.547548
Junction_462,337280.726497,4695447.106281
Junction_463,337280.431402,4695448.732685
Junction_464,337280.767646,4695448.870546
Junction_465,337275.125893,4695455.185337
Junction_466,337274.118664,4695454.574372
Junction_467,337273.17566,4695457.581842
Junction_468,337273.813557,4695457.897261
Junction_469,337266.672749,4695464.352817
Junction_47,338329.161684,4695862.69849
Junction_470,337267.334974,4695465.283156
Junction_471,337260.574762,4695468.924517
Junction_472,337259.970104,4695467.615986
Junction_473,337251.050315,4695474.144227
Junction_474,337251.170255,4695474.401778
Junction_475,337246.33885,4695476.502637
Junction_476,337245.842219,4695475.774635
Junction_477,337245.650995,4695476.849743
Junction_478,337245.785102,4695477.235595
Junction_479,337292.597241,4695420.154637
Junction_48,338122.415308,4695715.615094
Junction_480,337292.991302,4695420.461096
Junction_481,337292.10116,4695420.305013
Junction_482,337292.372628,4695420.544143
Junction_483,337291.364098,4695422.215349
Junction_484,337291.732379,4695422.370881
Junction_485,337295.997921,4695432.424097
Junction_486,337295.607114,4695431.824696
Junction_487,337295.839836,4695432.662026
Junction_488,337295.060374,4695432.731758
Junction_489,337289.594527,4695443.305383
Junction_49,338122.733581,4695715.106799
Junction_490,337290.414887,4695443.396339
Junction_491,337286.484987,4695449.936444
Junction_492,337285.796181,4695449.648907
Junction_493,337260.077029,4695480.578057
Junction_494,337260.246978,4695479.693171
Junction_495,337251.247145,4695482.57139
Junction_496,337251.620982,4695483.459679
Junction_497,337249.337109,4695483.054405
Junction_498,337249.465109,4695483.658262
Junction_499,337239.476068,4695485.683883
Junction_5,338029.283957,4696865.191856
Junction_50,338126.817611,4695708.653496
Junction_500,337239.744032,4695486.075291
Junction_501,337233.513139,4695490.009245
Junction_502,337233.851585,4695490.400853
Junction_503,337230.89958,4695492.519733
Junction_504,337231.262905,4695492.828645
Junction_505,337224.10658,4695499.621745
Junction_506,337224.462196,4695499.896167
Junction_507,337220.649634,4695503.295445
Junction_508,337221.088647,4695503.731906
Junction_509,337218.206174,4695505.9914
Junction_51,338101.388498,4696432.306658
Junction_510,337218.600686,4695506.35002
Junction_511,337214.14442,4695511.889804
Junction_512,337214.57142,4695512.208227
Junction_513,337212.681958,4695514.950286
Junction_514,337211.456174,4695514.536552
Junction_515,337200.452145,4695626.230027
Junction_516,337204.153427,4695624.157552
Junction_517,337179.048043,4695565.335256
Junction_518,337178.186835,4695565.463306
Junction_519,337760.031024,4695136.751393
Junction_52,338002.935769,4696455.363243
Junction_520,337766.857464,4695133.763145
Junction_521,337645.685244,4695317.077046
Junction_522,337646.345067,4695316.036678
Junction_523,337647.473537,4695317.851051
Junction_524,337647.555233,4695317.334197
Junction_525,337660.694161,4695323.588967
Junction_526,337659.154158,4695327.352622
Junction_527,337677.984698,4695338.213383
Junction_528,337676.325255,4695340.958847
Junction_529,337680.357925,4695342.509812
Junction_53,338102.44979,4696432.566862
Junction_530,337686.707907,4695337.52668
Junction_531,337680.978552,4695348.3948
Junction_532,337679.085586,4695350.793908
Junction_533,337681.086378,4695348.676129
Junction_534,337679.965716,4695350.014946
Junction_535,337682.626981,4695346.61767
Junction_536,337682.863958,4695347.046622
Junction_537,337690.429813,4695356.469901
Junction_538,337697.135562,4695350.514881
Junction_539,337702.170605,4695368.1318
Junction_54,338100.414258,4696432.581229
Junction_540,337700.555765,4695370.410166
Junction_541,337708.381424,4695373.511797
Junction_542,337706.51594,4695375.731344
Junction_543,337709.653362,4695374.602223
Junction_544,337719.491677,4695362.947783
Junction_545,337771.426562,4695427.296947
Junction_546,337770.12619,4695426.550974
Junction_547,337720.095234,4695384.418262
Junction_548,337718.538512,4695385.694355
Junction_549,337729.850852,4695392.714672
Junction_55,338100.448849,4696432.220507
Junction_550,337736.392808,4695386.577789
Junction_551,337991.995022,4696446.53429
Junction_552,337988.476316,4696438.821873
Junction_553,337733.33588,4695395.645352
Junction_554,337738.550484,4695389.510221
Junction_555,337737.560024,4695399.197659
Junction_556,337737.089874,4695399.698395
Junction_557,337757.180588,4695416.348983
Junction_558,337740.507274,4695427.417087
Junction_559,337776.351326,4695431.534156
Junction_56,338100.661197,4696433.068599
Junction_560,337773.840036,4695434.747867
Junction_561,337829.40567,4695413.494893
Junction_562,337826.180095,4695411.976666
Junction_563,337820.711595,4695427.24824
Junction_564,337827.581335,4695433.652035
Junction_565,337815.148934,4695436.046337
Junction_566,337814.491164,4695435.463054
Junction_567,337915.150326,4695491.965785
Junction_568,337914.08628,4695492.880255
Junction_569,337870.258484,4695503.189972
Junction_57,338095.455905,4696426.211274
Junction_570,337868.782907,4695505.731596
Junction_571,337874.867078,4695512.671269
Junction_572,337874.894861,4695508.215203
Junction_573,337885.245575,4695504.294615
Junction_574,337885.509834,4695505.216894
Junction_575,337908.915228,4695496.827275
Junction_576,337906.402137,4695488.86005
Junction_577,337910.683347,4695495.804778
Junction_578,337913.545347,4695496.745729
Junction_579,337938.493747,4695457.757998
Junction_58,338117.616492,4696299.75517
Junction_580,337943.359492,4695459.761543
Junction_581,337947.187272,4695439.764839
Junction_582,337950.957935,4695441.364261
Junction_583,337949.49287,4695434.992854
Junction_584,337952.85946,4695436.477792
Junction_585,337952.050263,4695429.699809
Junction_586,337955.421209,4695431.64048
Junction_587,338020.711524,4695352.771422
Junction_588,338022.985636,4695357.88771
Junction_589,338030.514197,4695347.612334
Junction_59,338346.501478,4696222.864677
Junction_590,338030.527613,4695351.802388
Junction_591,338036.37776,4695346.234822
Junction_592,338037.422633,4695350.733237
Junction_593,338043.485529,4695344.565017
Junction_594,338044.420173,4695349.230328
Junction_595,338052.017665,4695342.560621
Junction_596,338053.042264,4695347.222127
Junction_597,338055.517061,4695341.738509
Junction_598,338056.79781,4695346.656115
Junction_599,338080.278191,4695335.921501
Junction_6,338024.671509,4696867.70735
Junction_60,338485.197107,4696542.200978
Junction_600,338080.929203,4695338.171334
Junction_601,338082.56692,4695335.383822
Junction_602,338082.877633,4695338.048991
Junction_603,338100.285407,4695331.2213
Junction_604,338101.134301,4695333.230451
Junction_605,338050.055919,4695337.437025
Junction_606,338049.950646,4695336.727945
Junction_607,338046.748848,4695339.590095
Junction_608,338046.422616,4695337.854714
Junction_609,338040.705375,4695341.134152
Junction_61,338484.253252,4696542.946901
Junction_610,338040.544637,4695340.630262
Junction_611,338040.253646,4695341.264304
Junction_612,338040.011213,4695340.785194
Junction_613,338039.754162,4695340.977619
Junction_614,338039.673367,4695340.117462
Junction_615,337952.480066,4695359.971649
Junction_616,337953.283557,4695361.284586
Junction_617,337950.909028,4695359.897513
Junction_618,337953.48294,4695355.549373
Junction_619,337952.177712,4695355.681378
Junction_62,338497.96485,4696521.523427
Junction_620,337943.845761,4695349.260263
Junction_621,337943.995186,4695348.595735
Junction_622,337935.606217,4695353.967872
Junction_623,337937.278074,4695354.328294
Junction_624,337934.595935,4695356.916824
Junction_625,337932.793175,4695356.270217
Junction_626,337933.287904,4695360.543318
Junction_627,337931.612393,4695360.139896
Junction_628,337932.023924,4695363.89394
Junction_629,337930.090612,4695363.182657
Junction_63,338502.99714,4696508.432505
Junction_630,337930.205096,4695367.104447
Junction_631,337927.781209,4695366.471707
Junction_632,337926.585059,4695374.026799
Junction_633,337924.999703,4695373.65136
Junction_634,337923.952077,4695382.989189
Junction_635,337932.273667,4695385.681991
Junction_636,337923.93771,4695383.667733
Junction_637,337913.151686,4695378.15408
Junction_638,337919.957352,4695347.35223
Junction_639,337920.677394,4695346.823411
Junction_64,338496.861309,4696520.793573
Junction_640,337917.561297,4695345.69509
Junction_641,337918.108388,4695345.317048
Junction_642,337915.890342,4695343.911252
Junction_643,337916.561177,4695343.641236
Junction_644,337914.95755,4695343.02922
Junction_645,337915.818708,4695342.40574
Junction_646,337914.578156,4695342.6704
Junction_647,337914.086981,4695343.117874
Junction_648,337913.156993,4695341.326477
Junction_649,337912.330776,4695342.47402
Junction_65,338502.119763,4696513.929239
Junction_650,337909.705403,4695339.588593
Junction_651,337908.811206,4695339.701876
Junction_652,337910.936294,4695339.019677
Junction_653,337912.375228,4695340.507418
Junction_654,337913.427309,4695339.772158
Junction_655,337909.011891,4695337.182477
Junction_656,337910.072583,4695336.3904
Junction_657,337907.183651,4695335.376263
Junction_658,337908.452236,4695334.366581
Junction_659,337909.217632,4695353.54688
Junction_66,338504.028497,4696509.064044
Junction_660,337909.598778,4695354.050269
Junction_661,337908.662983,4695354.037754
Junction_662,337908.422151,4695352.747144
Junction_663,337908.821068,4695352.140334
Junction_664,337907.869654,4695352.322547
Junction_665,337907.6095,4695352.646326
Junction_666,337897.437094,4695349.47151
Junction_667,337895.620969,4695348.593432
Junction_668,337896.43367,4695351.222609
Junction_669,337893.848694,4695349.71099
Junction_67,338500.742752,4696517.576858
Junction_670,337895.169941,4695353.428091
Junction_671,337893.473055,4695352.559124
Junction_672,337894.510669,4695354.578637
Junction_673,337892.912248,4695353.705766
Junction_674,337892.150457,4695358.697658
Junction_675,337893.159538,4695359.389418
Junction_676,337904.238154,4695332.71635
Junction_677,337902.743805,4695333.752212
Junction_678,337903.199889,4695331.697958
Junction_679,337904.152103,4695331.16138
Junction_68,338498.991602,4696521.955132
Junction_680,337901.100081,4695329.638197
Junction_681,337900.538975,4695330.38437
Junction_682,337900.069976,4695328.630568
Junction_683,337900.915115,4695327.816865
Junction_684,337898.818611,4695327.409639
Junction_685,337897.902839,4695328.568145
Junction_686,337896.095324,4695325.036061
Junction_687,337897.246771,4695323.722924
Junction_688,337892.288618,4695322.178416
Junction_689,337892.699099,4695321.58377
Junction_69,338504.57774,4696517.871453
Junction_690,337889.343071,4695319.791523
Junction_691,337893.832125,4695314.248685
Junction_692,337879.972454,4695309.237921
Junction_693,337880.427987,4695309.303798
Junction_694,337878.874969,4695309.975634
Junction_695,337878.06397,4695309.201378
Junction_696,337878.780108,4695308.402343
Junction_697,337877.302579,4695308.471674
Junction_698,337876.615775,4695309.317664
Junction_699,337876.23573,4695307.424899
Junction_7,338485.533,4696542.838324
Junction_70,338680.481317,4696439.994105
Junction_700,337877.088778,4695307.213351
Junction_701,337874.672651,4695305.891204
Junction_702,337875.627518,4695305.649921
Junction_703,337873.885479,4695305.104833
Junction_704,337873.468792,4695306.258383
Junction_705,337872.181885,4695303.496
Junction_706,337871.734212,4695304.895588
Junction_707,337871.603509,4695303.011734
Junction_708,337871.610116,4695302.098865
Junction_709,337868.434049,4695300.056124
Junction_71,338740.545516,4696393.881435
Junction_710,337868.905601,4695299.349748
Junction_711,337865.49581,4695297.287234
Junction_712,337866.043751,4695296.870346
Junction_713,337864.493787,4695296.354592
Junction_714,337863.828308,4695296.875402
Junction_715,337857.462808,4695291.165769
Junction_716,337857.875942,4695290.443223
Junction_717,337838.764374,4695281.361244
Junction_718,337838.352091,4695286.669807
Junction_719,337840.050479,4695279.445752
Junction_72,338681.560681,4696442.818511
Junction_720,337838.16287,4695278.146581
Junction_721,337840.084018,4695276.64187
Junction_722,337828.398742,4695269.629763
Junction_723,337826.966315,4695271.348525
Junction_724,337827.505596,4695268.760045
Junction_725,337829.657715,4695266.287351
Junction_726,337826.98714,4695268.255205
Junction_727,337825.284697,4695269.798711
Junction_728,337821.727384,4695257.715018
Junction_729,337821.380978,4695257.882264
Junction_73,338866.783415,4696343.213784
Junction_730,337492.201357,4695450.673356
Junction_731,337492.616793,4695450.885555
Junction_732,337492.621048,4695450.141434
Junction_733,337491.353765,4695448.974017
Junction_734,337491.017421,4695449.304104
Junction_735,337475.558578,4695469.674495
Junction_736,337466.46078,4695463.179594
Junction_737,337461.753671,4695491.112636
Junction_738,337459.49698,4695488.734703
Junction_739,337446.42438,4695498.073583
Junction_74,338738.368368,4696395.862453
Junction_740,337448.349133,4695502.720422
Junction_741,337401.259619,4695513.538584
Junction_742,337401.349574,4695512.389489
Junction_743,337270.345247,4695261.762906
Junction_744,337261.568875,4695251.656277
Junction_745,337230.572998,4694665.512956
Junction_746,337231.774955,4694666.445948
Junction_747,337251.805649,4694641.501353
Junction_748,337252.237654,4694642.061159
Junction_749,337306.792906,4694597.230138
Junction_75,338742.528938,4696389.524235
Junction_750,337307.696864,4694598.612306
Junction_751,337304.195916,4694573.260384
Junction_752,337305.518514,4694571.557641
Junction_753,337270.554542,4694544.180399
Junction_754,337272.468733,4694541.313043
Junction_755,337238.681688,4694555.945169
Junction_756,337239.730566,4694557.067432
Junction_757,337237.726871,4694556.785953
Junction_758,337235.001181,4694553.00728
Junction_759,337214.535728,4694575.526787
Junction_76,338869.768809,4696314.820652
Junction_760,337215.467318,4694577.635805
Junction_761,337211.463082,4694577.373648
Junction_762,337209.533273,4694573.731486
Junction_763,337178.739682,4694594.973347
Junction_764,337179.596585,4694596.342499
Junction_765,337163.394873,4694602.598471
Junction_766,337164.475488,4694604.077853
Junction_767,337312.959122,4694597.246608
Junction_768,337314.637987,4694596.272668
Junction_769,337310.16315,4694592.99398
Junction_77,338868.211386,4696343.686987
Junction_770,337163.404284,4694602.593766
Junction_771,337237.640169,4694972.899371
Junction_772,337237.708299,4694971.400817
Junction_773,337237.650481,4694974.400077
Junction_774,337282.212136,4695265.631133
Junction_775,337263.66593,4695331.079534
Junction_776,337285.887188,4695408.200797
Junction_777,337280.782413,4695266.083613
Junction_778,337280.333588,4695295.183922
Junction_779,337198.090681,4695388.376995
Junction_78,338875.267895,4696343.625816
Junction_780,337179.557436,4695565.249575
Junction_781,337261.472362,4695449.102067
Junction_782,337247.607135,4695444.971883
Junction_783,337246.533078,4695447.646764
Junction_784,337304.650398,4695416.11551
Junction_785,337239.256311,4695475.751257
Junction_786,337236.070833,4695475.057095
Junction_787,337241.634745,4695474.783525
Junction_788,337245.079727,4695477.138031
Junction_789,337201.964314,4695524.889569
Junction_79,338865.581708,4696348.940086
Junction_790,337215.965852,4695508.995617
Junction_791,337217.155845,4695508.449477
Junction_792,337256.476666,4695481.407277
Junction_793,337279.641778,4695464.617677
Junction_794,337278.02894,4695467.703238
Junction_795,337343.47634,4695640.646551
Junction_796,337362.945877,4695587.650474
Junction_797,337803.324695,4695454.741618
Junction_798,337954.817452,4695349.658629
Junction_799,338021.039458,4695341.04725
Junction_8,337696.173059,4695586.191176
Junction_80,338869.806803,4696336.958062
Junction_800,338019.554019,4695341.223557
Junction_801,337717.540744,4695088.427134
Junction_802,337879.838697,4695331.377082
Junction_803,337880.091543,4695332.501699
Junction_804,337879.63646,4695331.439756
Junction_805,337876.589845,4695332.162502
Junction_806,337879.640465,4695330.840254
Junction_807,337887.087781,4695317.757342
Junction_808,337899.059893,4695346.639395
Junction_809,337877.13283,4695354.460199
Junction_81,338869.29155,4696326.660009
Junction_810,337875.450261,4695352.562728
Junction_811,337878.069126,4695357.533446
Junction_812,337876.799139,4695357.175326
Junction_813,337879.014232,4695357.177079
Junction_814,337884.015185,4695365.075323
Junction_815,337884.186936,4695364.394025
Junction_816,337886.821269,4695367.982075
Junction_817,337937.374236,4695348.94209
Junction_818,337936.840061,4695350.342579
Junction_819,337903.042905,4695339.68836
Junction_82,338863.082984,4696326.428188
Junction_820,337903.534681,4695340.697591
Junction_821,337906.030452,4695334.474457
Junction_822,337903.837635,4695338.301336
Junction_823,337860.628263,4695293.273936
Junction_824,337815.348067,4695250.236115
Junction_825,337549.010997,4695320.778778
Junction_826,337528.44748,4695298.60853
Junction_827,337494.227879,4695692.251449
Junction_828,337497.375463,4695692.104076
Junction_829,337233.370973,4695953.117015
Junction_83,338862.700686,4696326.418276
Junction_830,337238.806184,4695946.922715
Junction_831,337808.935762,4695254.572691
Junction_832,337812.083947,4695257.916604
Junction_833,337811.328413,4695258.16079
Junction_834,337810.567022,4695241.323183
Junction_835,337809.965618,4695241.922335
Junction_836,337723.499017,4695237.585208
Junction_837,337732.871887,4695249.718509
Junction_838,337705.043817,4695255.887479
Junction_839,337708.86499,4695260.18531
Junction_84,338718.586415,4696328.153407
Junction_840,337699.429246,4695261.418953
Junction_841,337700.732421,4695262.62957
Junction_842,337586.621016,4695280.679796
Junction_843,337586.531711,4695280.780114
Junction_844,337586.328073,4695280.400119
Junction_845,337586.275161,4695280.447925
Junction_846,337595.21147,4695288.629851
Junction_847,337595.970108,4695287.92798
Junction_848,337666.689628,4695255.047446
Junction_849,337666.147694,4695255.139454
Junction_85,338887.993639,4696291.255872
Junction_850,337615.156564,4695201.407466
Junction_851,337613.784708,4695199.860405
Junction_852,337600.417863,4695215.872446
Junction_853,337599.619579,4695214.76495
Junction_854,337665.032588,4695200.98327
Junction_855,337664.432736,4695200.934212
Junction_856,337666.325452,4695280.454382
Junction_857,337635.490012,4695305.963188
Junction_858,337635.177446,4695305.292303
Junction_859,337527.874669,4695418.611253
Junction_86,338837.713592,4696237.107347
Junction_860,337528.057473,4695419.04609
Junction_861,337524.538454,4695414.574707
Junction_862,337524.334666,4695413.235639
Junction_863,337532.720881,4695414.322511
Junction_864,337533.038903,4695415.088408
Junction_865,337532.366466,4695414.652247
Junction_866,337529.875801,4695412.159179
Junction_867,337525.121086,4695416.774932
Junction_868,337525.946252,4695415.993767
Junction_869,337527.833961,4695410.23698
Junction_87,338889.809064,4696292.095755
Junction_870,337530.356414,4695411.68092
Junction_871,337551.118113,4695392.113468
Junction_872,337550.99562,4695391.865428
Junction_873,337550.652769,4695392.529305
Junction_874,337550.370588,4695392.400954
Junction_875,337552.139258,4695391.2008
Junction_876,337555.636752,4695395.146868
Junction_877,337559.194766,4695391.024343
Junction_878,337560.509755,4695394.205767
Junction_879,337558.59982,4695391.464959
Junction_88,338888.319721,4696290.214203
Junction_880,337559.870957,4695393.302309
Junction_881,337556.45516,4695387.343685
Junction_882,337555.90006,4695387.839816
Junction_883,337563.344223,4695385.999212
Junction_884,337564.437452,4695386.07475
Junction_885,337560.171109,4695383.942254
Junction_886,337579.754379,4695368.422841
Junction_887,337578.705652,4695370.172438
Junction_888,337578.351787,4695366.785574
Junction_889,337522.426883,4695266.789339
Junction_89,338905.708473,4696298.555616
Junction_890,337506.451135,4695258.783869
Junction_891,337522.933626,4695265.604052
Junction_892,337527.356653,4695267.036779
Junction_893,337607.230537,4695331.888631
Junction_894,337607.219624,4695331.561748
Junction_895,337602.575289,4695337.513014
Junction_896,337604.415092,4695339.041753
Junction_897,337601.96132,4695338.277809
Junction_898,337603.83211,4695339.915726
Junction_899,337590.762012,4695351.818707
Junction_9,338501.961478,4696507.789953
Junction_90,338907.317255,4696300.596004
Junction_900,337600.139187,4695359.312778
Junction_901,337544.900136,4695325.605027
Junction_902,337578.530947,4695343.756671
Junction_903,337574.573916,4695349.586895
Junction_904,337810.174963,4695253.73466
Junction_905,337783.14783,4695214.88484
Junction_906,337681.337321,4695273.828828
Junction_907,337628.631284,4695311.192308
Junction_908,337589.995816,4695352.680766
Junction_909,337562.823363,4695258.652666
Junction_91,338890.698305,4696292.496624
Junction_910,337559.074075,4695244.718257
Junction_911,337573.815078,4695260.910408
Junction_912,337575.485232,4695258.918627
Junction_913,337571.699752,4695258.783169
Junction_914,337572.534078,4695252.216483
Junction_915,337429.799422,4695504.074957
Junction_916,337429.354051,4695502.191203
Junction_917,337412.87141,4695509.5795
Junction_918,337414.294225,4695509.10965
Junction_919,337280.086298,4695675.764603
Junction_92,338896.642111,4696321.366914
Junction_920,337269.632563,4695678.279146
Junction_921,337416.670706,4695525.083846
Junction_922,337414.090987,4695525.714935
Junction_923,337418.929049,4695529.861238
Junction_924,337421.39048,4695529.221539
Junction_925,337430.674096,4695543.769065
Junction_926,337434.020262,4695540.687909
Junction_927,337448.621802,4695560.335805
Junction_928,337447.685856,4695561.036375
Junction_929,337452.326938,4695563.4932
Junction_93,338875.784049,4696343.555183
Junction_930,337454.630284,4695560.983763
Junction_931,337480.323505,4695601.421842
Junction_932,337483.801726,4695599.546697
Junction_933,337481.624728,4695604.216963
Junction_934,337478.241418,4695605.172982
Junction_935,337499.053176,4695639.335016
Junction_936,337498.595841,4695639.676966
Junction_937,337494.668845,4695655.925183
Junction_938,337494.108239,4695651.145739
Junction_939,337495.03217,4695648.07945
